"Data.Base","id_titulo","taxa_compra","taxa_venda","pu_compra","pu_venda"
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2024",5.87,5.99,4023.79,4014.67
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2050",5.94,6.06,4055.1,3990.97
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2040",5.85,5.97,4084.81,4032.32
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2030",5.77,5.89,4074.13,4043.91
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2035",5.9,6.02,4114.12,4072.06
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2032",5.89,6.01,4049.33,4013.84
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2026",5.62,5.74,4063.73,4046.67
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2055",5.94,6.06,4117.33,4049.42
2022-11-08,"Tesouro IPCA+ com Juros Semestrais 2045",5.94,6.06,4111.08,4052.52
2022-11-08,"Tesouro IPCA+ 2045",5.99,6.11,1073.18,1045.87
2022-11-08,"Tesouro IPCA+ 2035",5.94,6.06,1928.3,1900.56
2022-11-08,"Tesouro IPCA+ 2026",5.62,5.74,3223.28,3208.38
2022-11-08,"Tesouro IPCA+ 2024",5.88,6,3581.03,3572.57
2022-11-08,"Tesouro IGPM+ com Juros Semestrais 2031",5.79,5.91,9020.51,8960.47
2022-11-07,"Tesouro Selic 2027",0.14,0.15,12312.33,12300.69
2022-11-07,"Tesouro Selic 2025",0.04,0.05,12377.05,12367.84
2022-11-07,"Tesouro Selic 2024",0.01,0.02,12385.09,12376.5
2022-11-07,"Tesouro Selic 2023",0.02,0.03,12387.08,12380.35
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2035",5.8,5.92,4146.82,4104.29
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2026",5.45,5.57,4084.51,4067.34
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2055",5.85,5.97,4166.78,4097.52
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2045",5.85,5.97,4153.13,4093.66
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2024",5.8,5.92,4026.78,4017.64
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2050",5.85,5.97,4101.58,4036.3
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2040",5.75,5.87,4126.51,4073.25
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2030",5.64,5.76,4104.08,4073.57
2022-11-07,"Tesouro IPCA+ com Juros Semestrais 2032",5.79,5.91,4076.46,4040.65
2022-11-07,"Tesouro IPCA+ 2045",5.91,6.03,1091.11,1063.33
2022-11-07,"Tesouro IPCA+ 2026",5.44,5.56,3242.89,3227.88
2022-11-07,"Tesouro IPCA+ 2035",5.84,5.96,1950.42,1922.34
2022-11-07,"Tesouro IPCA+ 2024",5.8,5.92,3584.48,3576
2022-11-07,"Tesouro IGPM+ com Juros Semestrais 2031",5.66,5.78,9082.41,9021.79
2022-11-04,"Tesouro Selic 2025",0.04,0.05,12370.72,12361.51
2022-11-04,"Tesouro Selic 2027",0.14,0.15,12305.96,12294.31
2022-11-04,"Tesouro Selic 2024",0.01,0.02,12378.81,12370.23
2022-11-04,"Tesouro Selic 2023",0.02,0.03,12380.81,12374.08
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2026",5.42,5.54,4087.02,4068.67
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2024",5.81,5.93,4024.67,4014.38
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2045",5.78,5.9,4185.98,4124.62
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2055",5.78,5.9,4205.61,4134.11
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2050",5.78,5.9,4138,4070.65
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2035",5.73,5.85,4169.48,4125.46
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2040",5.68,5.8,4155.64,4100.67
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2030",5.59,5.71,4114.78,4083
2022-11-04,"Tesouro IPCA+ com Juros Semestrais 2032",5.73,5.85,4092.28,4055.13
2022-11-04,"Tesouro IPCA+ 2024",5.81,5.93,3582.57,3573.07
2022-11-04,"Tesouro IPCA+ 2035",5.77,5.89,1965.87,1936.99
2022-11-04,"Tesouro IPCA+ 2026",5.41,5.53,3245.23,3229.28
2022-11-04,"Tesouro IPCA+ 2045",5.82,5.94,1111.72,1083.09
2022-11-04,"Tesouro IGPM+ com Juros Semestrais 2031",5.61,5.73,9105.31,9044.88
2022-11-03,"Tesouro Selic 2027",0.14,0.15,12299.64,12288
2022-11-03,"Tesouro Selic 2025",0.04,0.05,12364.36,12355.15
2022-09-06,"Tesouro Selic 2025",0.07,0.08,12110.87,12101.65
2022-09-06,"Tesouro Selic 2027",0.17,0.18,12039.95,12028.36
2022-09-06,"Tesouro Selic 2024",0.05,0.06,12121.2,12112.59
2022-09-06,"Tesouro Selic 2023",0,0.01,12132.51,12125.72
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2026",5.77,5.89,4008.26,3992.1
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2024",6.73,6.85,3928.43,3920.12
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2045",5.86,5.98,4112.27,4054.11
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2055",5.86,5.98,4124.97,4057.15
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2050",5.86,5.98,4060.67,3996.76
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2035",5.8,5.92,4111.22,4069.75
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2040",5.8,5.92,4069.6,4017.86
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2030",5.68,5.8,4059.98,4030.5
2022-09-06,"Tesouro IPCA+ com Juros Semestrais 2032",5.79,5.91,4041.54,4006.72
2022-09-06,"Tesouro IPCA+ 2024",6.7,6.82,3496.25,3488.52
2022-09-06,"Tesouro IPCA+ 2035",5.8,5.92,1942.82,1915.16
2022-09-06,"Tesouro IPCA+ 2026",5.7,5.82,3185.87,3171.66
2022-09-06,"Tesouro IPCA+ 2045",5.8,5.92,1107.27,1079.24
2022-09-06,"Tesouro IGPM+ com Juros Semestrais 2031",5.73,5.85,9141.66,9079.01
2022-09-05,"Tesouro Selic 2025",0.07,0.08,12104.54,12095.33
2022-09-05,"Tesouro Selic 2027",0.17,0.18,12033.76,12022.17
2022-09-05,"Tesouro Selic 2024",0.05,0.06,12114.79,12106.18
2022-09-05,"Tesouro Selic 2023",0,0.01,12126.31,12119.53
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2026",5.74,5.86,4012.27,3995.65
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2024",6.63,6.75,3935.05,3926.29
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2045",5.84,5.96,4122.02,4063.21
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2055",5.84,5.96,4136.39,4067.81
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2050",5.84,5.96,4071.41,4006.8
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2035",5.78,5.9,4118.14,4076.13
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2040",5.78,5.9,4078.26,4025.93
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2030",5.67,5.79,4062.42,4032.47
2022-09-05,"Tesouro IPCA+ com Juros Semestrais 2032",5.75,5.87,4053.18,4017.79
2022-09-05,"Tesouro IPCA+ 2024",6.59,6.71,3503.06,3494.93
2022-09-05,"Tesouro IPCA+ 2035",5.79,5.91,1945.12,1917.22
2022-09-05,"Tesouro IPCA+ 2026",5.68,5.8,3188.21,3173.65
2022-09-05,"Tesouro IPCA+ 2045",5.79,5.91,1109.63,1081.42
2022-09-05,"Tesouro IGPM+ com Juros Semestrais 2031",5.71,5.83,9150.02,9087.15
2022-09-02,"Tesouro Selic 2027",0.17,0.18,12027.68,12016.08
2022-09-02,"Tesouro Selic 2025",0.07,0.08,12098.01,12088.79
2022-09-02,"Tesouro Selic 2023",0,0.01,12120.17,12113.38
2022-09-02,"Tesouro Selic 2024",0.05,0.06,12108.16,12099.55
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2024",6.63,6.75,3934.46,3926.53
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2030",5.65,5.77,4066.91,4037.76
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2032",5.75,5.87,4052.71,4018.16
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2040",5.78,5.9,4077.79,4026.3
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2050",5.84,5.96,4070.93,4007.17
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2035",5.78,5.9,4117.66,4076.5
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2026",5.73,5.85,4013.16,3997.37
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2055",5.84,5.96,4135.9,4068.18
2022-09-02,"Tesouro IPCA+ com Juros Semestrais 2045",5.85,5.97,4116.63,4058.77
2022-09-02,"Tesouro IPCA+ 2026",5.67,5.79,3189.04,3175.13
2023-03-03,"Tesouro IPCA+ com Juros Semestrais 2045",6.5,6.62,3902.55,3845.79
2023-03-03,"Tesouro IPCA+ com Juros Semestrais 2030",6.24,6.36,4014.32,3982.63
2023-03-03,"Tesouro IPCA+ com Juros Semestrais 2032",6.34,6.46,3974.52,3937.72
2023-03-03,"Tesouro IPCA+ com Juros Semestrais 2035",6.43,6.55,3989.69,3946.99
2023-03-03,"Tesouro IPCA+ com Juros Semestrais 2026",6.01,6.13,4063.88,4045.11
2023-03-03,"Tesouro IPCA+ com Juros Semestrais 2040",6.47,6.59,3879.04,3827.74
2023-03-03,"Tesouro IPCA+ com Juros Semestrais 2050",6.5,6.62,3821.54,3760.45
2023-03-03,"Tesouro IPCA+ 2024",6.24,6.36,3713.61,3703.62
2023-03-03,"Tesouro IPCA+ 2045",6.58,6.7,989.45,964.07
2023-03-03,"Tesouro IPCA+ 2026",6.01,6.13,3314.04,3297.66
2023-03-03,"Tesouro IPCA+ 2029",6.27,6.39,2784.82,2762.56
2023-03-03,"Tesouro IPCA+ 2035",6.5,6.62,1885.14,1857.52
2023-03-03,"Tesouro IGPM+ com Juros Semestrais 2031",6.24,6.36,8610.47,8552.38
2023-03-02,"Tesouro Selic 2026",0.08,0.09,12868.92,12858.45
2023-03-02,"Tesouro Selic 2027",0.13,0.14,12835.73,12824.01
2023-03-02,"Tesouro Selic 2024",0,0.01,12901.15,12892.62
2023-03-02,"Tesouro Selic 2025",0.01,0.02,12899.17,12890
2023-03-02,"Tesouro Selic 2029",0.17,0.18,12767.58,12753.36
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2040",6.44,6.56,3886.8,3837.43
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2030",6.18,6.3,4023.87,3994.25
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2045",6.46,6.58,3916.14,3861.16
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2024",6.15,6.27,4053.7,4045.2
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2026",5.92,6.04,4070.51,4053.92
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2055",6.46,6.58,3884.52,3822.16
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2035",6.38,6.5,4001.59,3960.87
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2050",6.47,6.59,3831.91,3772.58
2023-03-02,"Tesouro IPCA+ com Juros Semestrais 2032",6.29,6.41,3983.96,3949.19
2023-03-02,"Tesouro IPCA+ 2026",5.92,6.04,3320.26,3305.65
2023-03-02,"Tesouro IPCA+ 2035",6.45,6.57,1893.9,1867.16
2023-03-02,"Tesouro IPCA+ 2024",6.16,6.28,3713.71,3705.74
2023-03-02,"Tesouro IPCA+ 2045",6.54,6.66,996.62,971.59
2023-03-02,"Tesouro IPCA+ 2029",6.21,6.33,2791.57,2770.76
2023-03-02,"Tesouro IGPM+ com Juros Semestrais 2031",6.19,6.31,8629.41,8572.27
2023-03-01,"Tesouro Selic 2026",0.09,0.1,12860.45,12849.99
2023-03-01,"Tesouro Selic 2027",0.13,0.14,12827.77,12816.05
2023-03-01,"Tesouro Selic 2024",0,0.01,12893.79,12885.26
2023-03-01,"Tesouro Selic 2025",0.01,0.02,12891.39,12882.21
2023-03-01,"Tesouro Selic 2029",0.18,0.19,12760.4,12746.19
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2040",6.42,6.54,3892.75,3843.25
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2030",6.15,6.27,4028.74,3999.05
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2045",6.46,6.58,3914.09,3859.13
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2024",6.07,6.19,4055.93,4047.41
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2026",5.87,5.99,4074.56,4057.92
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2055",6.44,6.56,3892.7,3830.09
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2035",6.37,6.49,4002.75,3961.99
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2032",6.27,6.39,4024.27,3990.01
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2030",6.24,6.36,4044.62,4015.58
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2035",6.3,6.42,3944.02,3903.71
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2040",6.35,6.47,3958.65,3909.53
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2026",6.36,6.48,4051.3,4035.1
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2045",6.36,6.48,3878.56,3823.72
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2055",6.37,6.49,3848.86,3786.52
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2050",6.38,6.5,3912.42,3853.16
2023-01-09,"Tesouro IPCA+ com Juros Semestrais 2024",6.84,6.96,4048.24,4039.78
2023-01-09,"Tesouro IPCA+ 2026",6.34,6.46,3207.09,3192.89
2023-01-09,"Tesouro IPCA+ 2029",6.26,6.38,2725.84,2705.45
2023-01-09,"Tesouro IPCA+ 2024",6.84,6.96,3600.62,3592.75
2023-01-09,"Tesouro IPCA+ 2045",6.39,6.51,1006.72,981.38
2023-01-09,"Tesouro IPCA+ 2035",6.3,6.42,1886.64,1859.93
2023-01-09,"Tesouro IGPM+ com Juros Semestrais 2031",6.26,6.38,8519.42,8461.16
2023-01-06,"Tesouro Selic 2024",0,0.01,12661.18,12652.62
2023-01-06,"Tesouro Selic 2027",0.16,0.17,12576.74,12565.06
2023-01-06,"Tesouro Selic 2023",0,0.01,12661.18,12654.53
2023-01-06,"Tesouro Selic 2025",0.02,0.03,12656.05,12646.85
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2035",6.24,6.36,3962.11,3920.46
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2040",6.29,6.41,3981.24,3930.63
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2026",6.35,6.47,4050.97,4033.64
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2055",6.32,6.44,3873.22,3809.16
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2045",6.31,6.43,3899.63,3843.27
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2024",6.79,6.91,4049.47,4039.88
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2050",6.33,6.45,3935.4,3874.49
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2030",6.21,6.33,4050.01,4019.79
2023-01-06,"Tesouro IPCA+ com Juros Semestrais 2032",6.22,6.34,4036.49,4000.97
2023-01-06,"Tesouro IPCA+ 2045",6.34,6.46,1016.92,991.04
2023-01-06,"Tesouro IPCA+ 2026",6.33,6.45,3206.95,3191.85
2023-01-06,"Tesouro IPCA+ 2035",6.23,6.35,1901.27,1873.81
2023-01-06,"Tesouro IPCA+ 2024",6.79,6.91,3601.86,3592.98
2023-01-06,"Tesouro IGPM+ com Juros Semestrais 2031",6.23,6.35,8530.09,8469.46
2023-01-05,"Tesouro Selic 2023",0,0.01,12654.75,12648.11
2023-01-05,"Tesouro Selic 2027",0.16,0.17,12569.29,12557.61
2023-01-05,"Tesouro Selic 2024",0,0.01,12654.6,12646.04
2023-01-05,"Tesouro Selic 2025",0.02,0.03,12649.4,12640.2
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2055",6.3,6.42,3881.08,3817.83
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2026",6.39,6.51,4043.4,4027.21
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2024",6.83,6.95,4044.45,4035.96
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2035",6.24,6.36,3959.52,3918.96
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2050",6.31,6.43,3942.67,3882.62
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2040",6.28,6.4,3982.66,3933.08
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2030",6.21,6.33,4047.36,4018.25
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2032",6.22,6.34,4033.85,3999.44
2023-01-05,"Tesouro IPCA+ com Juros Semestrais 2045",6.29,6.41,3906.14,3850.67
2023-01-05,"Tesouro IPCA+ 2045",6.31,6.43,1022.66,996.89
2023-01-05,"Tesouro IPCA+ 2024",6.83,6.95,3597.27,3589.38
2023-01-05,"Tesouro IPCA+ 2026",6.38,6.5,3199.42,3185.23
2023-01-05,"Tesouro IPCA+ 2035",6.23,6.35,1900.02,1873.09
2023-01-05,"Tesouro IGPM+ com Juros Semestrais 2031",6.23,6.35,8524.67,8466.28
2023-01-04,"Tesouro Selic 2024",0,0.01,12647.85,12639.28
2023-01-04,"Tesouro Selic 2023",0,0.01,12648.34,12641.69
2023-01-04,"Tesouro Selic 2025",0.02,0.03,12642.28,12633.09
2023-01-04,"Tesouro Selic 2027",0.17,0.18,12560.29,12548.62
2022-11-03,"Tesouro Selic 2024",0.01,0.02,12372.5,12363.93
2022-11-03,"Tesouro Selic 2023",0.02,0.03,12374.57,12367.84
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2040",5.68,5.8,4152.96,4099.17
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2024",5.82,5.94,4021.41,4012.25
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2035",5.72,5.84,4170.26,4127.37
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2030",5.6,5.72,4109.71,4079.1
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2050",5.8,5.92,4124.43,4058.53
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2045",5.79,5.91,4178.34,4118.27
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2026",5.43,5.55,4083.11,4065.91
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2055",5.79,5.91,4197.08,4126.93
2022-11-03,"Tesouro IPCA+ com Juros Semestrais 2032",5.72,5.84,4092.53,4056.5
2022-11-03,"Tesouro IPCA+ 2045",5.82,5.94,1111,1082.68
2022-11-03,"Tesouro IPCA+ 2024",5.82,5.94,3579.65,3571.15
2022-11-03,"Tesouro IPCA+ 2035",5.75,5.87,1969.24,1940.85
2022-11-03,"Tesouro IPCA+ 2026",5.42,5.54,3242.01,3226.97
2022-11-03,"Tesouro IGPM+ com Juros Semestrais 2031",5.62,5.74,9099.04,9038.18
2022-11-01,"Tesouro Selic 2025",0.04,0.05,12357.99,12348.78
2022-11-01,"Tesouro Selic 2027",0.14,0.15,12293.38,12281.75
2022-11-01,"Tesouro Selic 2024",0.01,0.02,12366.37,12357.79
2022-11-01,"Tesouro Selic 2023",0.01,0.02,12368.29,12361.55
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2026",5.4,5.52,4085.63,4067.83
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2024",5.76,5.88,4023.8,4014.05
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2045",5.77,5.89,4186.69,4125.83
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2055",5.77,5.89,4207.17,4136.13
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2050",5.77,5.89,4139.27,4072.4
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2035",5.69,5.81,4179.18,4135.56
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2040",5.65,5.77,4164.68,4110.08
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2030",5.56,5.68,4118.01,4086.73
2022-11-01,"Tesouro IPCA+ com Juros Semestrais 2032",5.68,5.8,4102.65,4065.92
2022-11-01,"Tesouro IPCA+ 2024",5.77,5.89,3581.34,3572.32
2022-11-01,"Tesouro IPCA+ 2035",5.72,5.84,1975.51,1946.73
2022-11-01,"Tesouro IPCA+ 2026",5.39,5.51,3244.36,3228.84
2022-11-01,"Tesouro IPCA+ 2045",5.8,5.92,1115.32,1086.73
2022-11-01,"Tesouro IGPM+ com Juros Semestrais 2031",5.58,5.7,9117.09,9056.25
2022-10-31,"Tesouro Selic 2024",0.01,0.02,12359.98,12351.39
2022-10-31,"Tesouro Selic 2025",0.04,0.05,12351.55,12342.34
2022-10-31,"Tesouro Selic 2023",0.01,0.02,12362,12355.27
2022-10-31,"Tesouro Selic 2027",0.14,0.15,12287.02,12275.38
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2026",5.6,5.72,4057.34,4040.21
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2055",5.88,6,4141.8,4073.05
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2045",5.88,6,4130.68,4071.56
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2024",5.97,6.09,4008.27,3999.09
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2050",5.88,6,4077.74,4012.9
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2040",5.77,5.89,4110.08,4057
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2030",5.71,5.83,4079.47,4049.09
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2032",5.81,5.93,4063.04,4027.29
2022-10-31,"Tesouro IPCA+ com Juros Semestrais 2035",5.82,5.94,4132.13,4089.7
2022-10-31,"Tesouro IPCA+ 2026",5.59,5.71,3219.6,3204.64
2022-10-31,"Tesouro IPCA+ 2045",5.91,6.03,1089.04,1061.29
2022-10-31,"Tesouro IPCA+ 2024",5.97,6.09,3567.53,3559.02
2022-10-31,"Tesouro IPCA+ 2035",5.85,5.97,1944.44,1916.41
2022-10-31,"Tesouro IGPM+ com Juros Semestrais 2031",5.73,5.85,9041.5,8983.81
2022-09-02,"Tesouro IPCA+ 2045",5.79,5.91,1109.5,1081.52
2022-09-02,"Tesouro IPCA+ 2024",6.6,6.72,3501.91,3494.52
2022-09-02,"Tesouro IPCA+ 2035",5.79,5.91,1944.89,1917.39
2022-09-02,"Tesouro IGPM+ com Juros Semestrais 2031",5.69,5.81,9158.3,9095.5
2022-09-01,"Tesouro Selic 2023",0,0.01,12113.98,12107.19
2022-09-01,"Tesouro Selic 2025",0.08,0.09,12091.23,12082.01
2022-09-01,"Tesouro Selic 2024",0.05,0.06,12101.49,12092.87
2022-09-01,"Tesouro Selic 2027",0.17,0.18,12021.54,12009.96
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2024",6.72,6.84,3928.58,3919.8
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2050",5.97,6.09,4001.89,3938.92
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2040",5.91,6.03,4022.02,3970.63
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2030",5.82,5.94,4025.52,3995.86
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2035",5.92,6.04,4069.64,4028.23
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2032",5.89,6.01,4012.38,3977.39
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2026",5.88,6,3993.34,3976.76
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2055",5.97,6.09,4062.59,3995.94
2022-09-01,"Tesouro IPCA+ com Juros Semestrais 2045",5.96,6.08,4063.57,4005.94
2022-09-01,"Tesouro IPCA+ 2045",5.93,6.05,1076.91,1049.54
2022-09-01,"Tesouro IPCA+ 2035",5.93,6.05,1912.82,1885.39
2022-09-01,"Tesouro IPCA+ 2026",5.82,5.94,3171.59,3157.07
2022-09-01,"Tesouro IPCA+ 2024",6.69,6.81,3496.42,3488.28
2022-09-01,"Tesouro IGPM+ com Juros Semestrais 2031",5.85,5.97,9075.28,9012.98
2022-08-31,"Tesouro Selic 2024",0.05,0.06,12095.06,12086.44
2022-08-31,"Tesouro Selic 2023",0,0.01,12107.78,12101
2022-08-31,"Tesouro Selic 2027",0.17,0.18,12015.63,12004.04
2022-08-31,"Tesouro Selic 2025",0.08,0.09,12084.81,12075.59
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2040",5.91,6.03,4021.53,3970.13
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2030",5.83,5.95,4022.61,3992.96
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2055",5.98,6.1,4056.5,3989.99
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2032",5.89,6.01,4011.89,3976.9
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2024",6.79,6.91,3923.2,3914.42
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2035",5.92,6.04,4069.14,4027.72
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2050",5.98,6.1,3996.13,3933.28
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2045",5.98,6.1,4053.46,3996.02
2022-08-31,"Tesouro IPCA+ com Juros Semestrais 2026",5.95,6.07,3983.46,3966.91
2022-08-31,"Tesouro IPCA+ 2024",6.76,6.88,3491.45,3483.3
2022-08-31,"Tesouro IPCA+ 2035",5.92,6.04,1914.87,1887.4
2022-08-31,"Tesouro IPCA+ 2026",5.89,6.01,3162.95,3148.46
2022-08-31,"Tesouro IPCA+ 2045",5.92,6.04,1079.08,1051.65
2022-08-31,"Tesouro IGPM+ com Juros Semestrais 2031",5.87,5.99,9063.22,9002.79
2022-08-30,"Tesouro Selic 2023",0,0.01,12101.72,12094.93
2022-08-30,"Tesouro Selic 2025",0.08,0.09,12078.28,12069.06
2022-08-30,"Tesouro Selic 2027",0.17,0.18,12009.82,11998.24
2022-08-30,"Tesouro Selic 2024",0.05,0.06,12088.6,12079.98
2022-08-30,"Tesouro IPCA+ com Juros Semestrais 2055",5.98,6.1,4056.01,3989.48
2022-08-30,"Tesouro IPCA+ com Juros Semestrais 2035",5.91,6.03,4072.08,4030.61
2022-08-30,"Tesouro IPCA+ com Juros Semestrais 2050",5.98,6.1,3995.64,3932.77
2022-08-30,"Tesouro IPCA+ com Juros Semestrais 2040",5.9,6.02,4025.33,3973.84
2022-08-30,"Tesouro IPCA+ com Juros Semestrais 2045",5.98,6.1,4052.96,3995.51
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2050",6.45,6.57,3839.59,3780.05
2023-03-01,"Tesouro IPCA+ com Juros Semestrais 2032",6.27,6.39,3987.39,3952.57
2023-03-01,"Tesouro IPCA+ 2026",5.87,5.99,3324.01,3309.36
2023-03-01,"Tesouro IPCA+ 2035",6.45,6.57,1892.91,1866.17
2023-03-01,"Tesouro IPCA+ 2024",6.08,6.2,3715.87,3707.88
2023-03-01,"Tesouro IPCA+ 2045",6.56,6.68,991.97,967.05
